ts,home_id,day,p_cons,p_prod,p_tot
2023-01-20 16:30:00+01:00,CDB005,2023-01-20,276.0584091591624,0.0,276.0584091591624
2023-01-20 16:45:00+01:00,CDB005,2023-01-20,389.4687505449568,0.0,389.4687505449568
2023-01-20 17:00:00+01:00,CDB005,2023-01-20,320.1876104574288,0.0,320.1876104574288
2023-01-20 17:15:00+01:00,CDB005,2023-01-20,295.03035940442766,0.0,295.03035940442766
2023-01-20 17:30:00+01:00,CDB005,2023-01-20,272.3557521853827,0.0,272.3557521853827
2023-01-20 17:45:00+01:00,CDB005,2023-01-20,382.0714293888637,0.0,382.0714293888637
2023-01-20 18:00:00+01:00,CDB005,2023-01-20,548.4893809630807,0.0,548.4893809630807
2023-01-20 18:15:00+01:00,CDB005,2023-01-20,437.5812497820173,0.0,437.5812497820173
2023-01-20 18:30:00+01:00,CDB005,2023-01-20,309.6752227513136,0.0,309.6752227513136
2023-01-20 18:45:00+01:00,CDB005,2023-01-20,285.81785692487443,0.0,285.81785692487443
2023-01-20 19:00:00+01:00,CDB005,2023-01-20,300.36814083673255,0.0,300.36814083673255
2023-01-20 19:15:00+01:00,CDB005,2023-01-20,425.13125119890486,0.0,425.13125119890486
2023-01-20 19:30:00+01:00,CDB005,2023-01-20,425.2646017158981,0.0,425.2646017158981
2023-01-20 19:45:00+01:00,CDB005,2023-01-20,302.9374989100865,0.0,302.9374989100865
2023-01-20 20:00:00+01:00,CDB005,2023-01-20,251.1053094104328,0.0,251.1053094104328
2023-01-20 20:15:00+01:00,CDB005,2023-01-20,290.03481946672713,0.0,290.03481946672713
2023-01-20 20:30:00+01:00,CDB005,2023-01-20,312.92389618189986,0.0,312.92389618189986
2023-01-20 20:45:00+01:00,CDB005,2023-01-20,328.1607142857143,0.0,328.1607142857143
2023-01-20 21:00:00+01:00,CDB005,2023-01-20,328.5982317629114,0.0,328.5982317629114
2023-01-20 21:15:00+01:00,CDB005,2023-01-20,673.0446425846645,0.0,673.0446425846645
2023-01-20 21:30:00+01:00,CDB005,2023-01-20,206.39910738808769,0.0,206.39910738808769
2023-01-20 21:45:00+01:00,CDB005,2023-01-20,144.212500504085,0.0,144.212500504085
2023-01-20 22:00:00+01:00,CDB005,2023-01-20,159.17787670034224,0.0,159.17787670034224
2023-01-20 22:15:00+01:00,CDB005,2023-01-20,206.6794637952532,0.0,206.6794637952532
2023-01-20 22:30:00+01:00,CDB005,2023-01-20,166.33805226013723,0.0,166.33805226013723
2023-01-20 22:45:00+01:00,CDB005,2023-01-20,180.57767854418074,0.0,180.57767854418074
2023-01-20 23:00:00+01:00,CDB005,2023-01-20,188.5433631829456,0.0,188.5433631829456
2023-01-20 23:15:00+01:00,CDB005,2023-01-20,182.88660798754012,0.0,182.88660798754012
2023-01-20 23:30:00+01:00,CDB005,2023-01-20,190.73274325480503,0.0,190.73274325480503
2023-01-20 23:45:00+01:00,CDB005,2023-01-20,169.24732174192155,0.0,169.24732174192155
2023-01-21 00:00:00+01:00,CDB005,2023-01-21,134.20265508331028,0.0,134.20265508331028
2023-01-21 00:15:00+01:00,CDB005,2023-01-21,174.39553560529436,0.0,174.39553560529436
2023-01-21 00:30:00+01:00,CDB005,2023-01-21,840.4477861792641,0.0,840.4477861792641
2023-01-21 00:45:00+01:00,CDB005,2023-01-21,1129.612494604928,0.0,1129.612494604928
2023-01-21 01:00:00+01:00,CDB005,2023-01-21,180.3610619063926,0.0,180.3610619063926
2023-01-21 01:15:00+01:00,CDB005,2023-01-21,205.9428576060704,0.0,205.9428576060704
2023-01-21 01:30:00+01:00,CDB005,2023-01-21,167.0442474500268,0.0,167.0442474500268
2023-01-21 01:45:00+01:00,CDB005,2023-01-21,154.2991078240531,0.0,154.2991078240531
2023-01-21 02:00:00+01:00,CDB005,2023-01-21,265.6070794299641,0.0,265.6070794299641
2023-01-21 02:15:00+01:00,CDB005,2023-01-21,293.9116065161569,0.0,293.9116065161569
2023-01-21 02:30:00+01:00,CDB005,2023-01-21,2051.3336224851355,0.0,2051.3336224851355
2023-01-21 02:45:00+01:00,CDB005,2023-01-21,619.0651795523507,0.0,619.0651795523507
2023-01-21 03:00:00+01:00,CDB005,2023-01-21,218.38141652335108,0.0,218.38141652335108
2023-01-21 03:15:00+01:00,CDB005,2023-01-21,242.12053598676408,0.0,242.12053598676408
2023-01-21 03:30:00+01:00,CDB005,2023-01-21,220.32654902365354,0.0,220.32654902365354
2023-01-21 03:45:00+01:00,CDB005,2023-01-21,220.80089351109095,0.0,220.80089351109095
2023-01-21 04:00:00+01:00,CDB005,2023-01-21,199.446903600102,0.0,199.446903600102
2023-01-21 04:15:00+01:00,CDB005,2023-01-21,174.24107142857142,0.0,174.24107142857142
2023-01-21 04:30:00+01:00,CDB005,2023-01-21,230.71858363868915,0.0,230.71858363868915
2023-01-21 04:45:00+01:00,CDB005,2023-01-21,221.4732141494751,0.0,221.4732141494751
2023-01-21 05:00:00+01:00,CDB005,2023-01-21,213.02123969424088,0.0,213.02123969424088
2023-01-21 05:15:00+01:00,CDB005,2023-01-21,170.86428669520788,0.0,170.86428669520788
2023-01-21 05:30:00+01:00,CDB005,2023-01-21,194.484070904487,0.0,194.484070904487
2023-01-21 05:45:00+01:00,CDB005,2023-01-21,215.19107055664062,0.0,215.19107055664062
2023-01-21 06:00:00+01:00,CDB005,2023-01-21,165.48230047985516,0.0,165.48230047985516
2023-01-21 06:15:00+01:00,CDB005,2023-01-21,200.01785673413957,0.0,200.01785673413957
2023-01-21 06:30:00+01:00,CDB005,2023-01-21,218.8743365802596,0.0,218.8743365802596
2023-01-21 06:45:00+01:00,CDB005,2023-01-21,170.06785706111364,0.0,170.06785706111364
2023-01-21 07:00:00+01:00,CDB005,2023-01-21,204.9778757010941,0.0,204.9778757010941
2023-01-21 07:15:00+01:00,CDB005,2023-01-21,224.50089277539934,0.0,224.50089277539934
2023-01-21 07:30:00+01:00,CDB005,2023-01-21,162.3938057148351,0.0,162.3938057148351
2023-01-21 07:45:00+01:00,CDB005,2023-01-21,191.44375024523055,0.0,191.44375024523055
2023-01-21 08:00:00+01:00,CDB005,2023-01-21,318.1867265279314,0.0,318.1867265279314
2023-01-21 08:15:00+01:00,CDB005,2023-01-21,2733.7892783028738,0.0,2733.7892783028738
2023-01-21 08:30:00+01:00,CDB005,2023-01-21,2453.3566319288407,0.0,2453.3566319288407
2023-01-21 08:45:00+01:00,CDB005,2023-01-21,2565.64732170105,0.0,2565.64732170105
2023-01-21 09:00:00+01:00,CDB005,2023-01-21,1643.7637194068031,0.0,1643.7637194068031
2023-01-21 09:15:00+01:00,CDB005,2023-01-21,2231.8910721370153,0.0,2231.8910721370153
2023-01-21 09:30:00+01:00,CDB005,2023-01-21,1912.667257663423,0.0,1912.667257663423
2023-01-21 09:45:00+01:00,CDB005,2023-01-21,1801.405351638794,0.0,1801.405351638794
2023-01-21 10:00:00+01:00,CDB005,2023-01-21,1211.3424763637306,0.0,1211.3424763637306
2023-01-21 10:15:00+01:00,CDB005,2023-01-21,336.42589596339633,0.0,336.42589596339633
2023-01-21 10:30:00+01:00,CDB005,2023-01-21,246.63097226303236,0.0,246.63097226303236
2023-01-21 10:45:00+01:00,CDB005,2023-01-21,314.1964284351894,0.0,314.1964284351894
2023-01-21 11:00:00+01:00,CDB005,2023-01-21,313.84159405463566,0.0,313.84159405463566
2023-01-21 11:15:00+01:00,CDB005,2023-01-21,178.18392876216345,0.0,178.18392876216345
2023-01-21 11:30:00+01:00,CDB005,2023-01-21,206.95221176822628,0.0,206.95221176822628
2023-01-21 11:45:00+01:00,CDB005,2023-01-21,275.3125001362392,0.0,275.3125001362392
2023-01-21 12:00:00+01:00,CDB005,2023-01-21,389.46637435507984,0.0,389.46637435507984
2023-01-21 12:15:00+01:00,CDB005,2023-01-21,211.2375007356916,0.0,211.2375007356916
2023-01-21 12:30:00+01:00,CDB005,2023-01-21,228.938052557211,0.0,228.938052557211
2023-01-21 12:45:00+01:00,CDB005,2023-01-21,148.77767889840263,0.0,148.77767889840263
2023-01-21 13:00:00+01:00,CDB005,2023-01-21,271.3318575968785,0.0,271.3318575968785
2023-01-21 13:15:00+01:00,CDB005,2023-01-21,330.6616065161569,0.0,330.6616065161569
2023-01-21 13:30:00+01:00,CDB005,2023-01-21,211.17787643027518,0.0,211.17787643027518
2023-01-21 13:45:00+01:00,CDB005,2023-01-21,244.01250035422188,0.0,244.01250035422188
2023-01-21 14:00:00+01:00,CDB005,2023-01-21,390.49026543271225,0.0,390.49026543271225
2023-01-21 14:15:00+01:00,CDB005,2023-01-21,703.2169636317661,0.0,703.2169636317661
2023-01-21 14:30:00+01:00,CDB005,2023-01-21,326.3221250550937,0.0,326.3221250550937
2023-01-21 14:45:00+01:00,CDB005,2023-01-21,393.1517858505249,0.0,393.1517858505249
2023-01-21 15:00:00+01:00,CDB005,2023-01-21,472.48672404331444,0.0,472.48672404331444
2023-01-21 15:15:00+01:00,CDB005,2023-01-21,378.1687480381557,0.0,378.1687480381557
2023-01-21 15:30:00+01:00,CDB005,2023-01-21,428.4716826582377,0.0,428.4716826582377
2023-01-21 15:45:00+01:00,CDB005,2023-01-21,289.9053576333182,0.0,289.9053576333182
2023-01-21 16:00:00+01:00,CDB005,2023-01-21,221.8946905895672,0.0,221.8946905895672
2023-01-21 16:15:00+01:00,CDB005,2023-01-21,285.95089285714283,0.0,285.95089285714283
2023-01-21 16:30:00+01:00,CDB005,2023-01-21,273.6911500913907,0.0,273.6911500913907
2023-01-21 16:45:00+01:00,CDB005,2023-01-21,317.2205358232771,0.0,317.2205358232771
2023-01-21 17:00:00+01:00,CDB005,2023-01-21,254.86106102867464,0.0,254.86106102867464
2023-01-21 17:15:00+01:00,CDB005,2023-01-21,847.472323008946,0.0,847.472323008946
2023-01-21 17:30:00+01:00,CDB005,2023-01-21,300.3141595621025,0.0,300.3141595621025
2023-01-21 17:45:00+01:00,CDB005,2023-01-21,228.2839287349156,0.0,228.2839287349156
2023-01-21 18:00:00+01:00,CDB005,2023-01-21,270.088494494953,0.0,270.088494494953
2023-01-21 18:15:00+01:00,CDB005,2023-01-21,274.9830367224557,0.0,274.9830367224557
2023-01-21 18:30:00+01:00,CDB005,2023-01-21,314.62654883460664,0.0,314.62654883460664
2023-01-21 18:45:00+01:00,CDB005,2023-01-21,335.63839367457797,0.0,335.63839367457797
2023-01-21 19:00:00+01:00,CDB005,2023-01-21,283.17256623664787,0.0,283.17256623664787
2023-01-21 19:15:00+01:00,CDB005,2023-01-21,262.9633929388864,0.0,262.9633929388864
2023-01-21 19:30:00+01:00,CDB005,2023-01-21,298.3911501454041,0.0,298.3911501454041
2023-01-21 19:45:00+01:00,CDB005,2023-01-21,325.1535711288452,0.0,325.1535711288452
2023-01-21 20:00:00+01:00,CDB005,2023-01-21,236.2787601167122,0.0,236.2787601167122
2023-01-21 20:15:00+01:00,CDB005,2023-01-21,502.3392892565046,0.0,502.3392892565046
2023-01-21 20:30:00+01:00,CDB005,2023-01-21,577.8433659646363,0.0,577.8433659646363
2023-01-21 20:45:00+01:00,CDB005,2023-01-21,372.8607161385672,0.0,372.8607161385672
2023-01-21 21:00:00+01:00,CDB005,2023-01-21,329.58849773575776,0.0,329.58849773575776
2023-01-21 21:15:00+01:00,CDB005,2023-01-21,277.2598205293928,0.0,277.2598205293928
2023-01-21 21:30:00+01:00,CDB005,2023-01-21,546.9840703643529,0.0,546.9840703643529
2023-01-21 21:45:00+01:00,CDB005,2023-01-21,409.13839176722934,0.0,409.13839176722934
2023-01-21 22:00:00+01:00,CDB005,2023-01-21,724.1026557314713,0.0,724.1026557314713
2023-01-21 22:15:00+01:00,CDB005,2023-01-21,321.4508934020996,0.0,321.4508934020996
2023-01-21 22:30:00+01:00,CDB005,2023-01-21,292.5115063422549,0.0,292.5115063422549
2023-01-21 22:45:00+01:00,CDB005,2023-01-21,244.40803650447302,0.0,244.40803650447302
2023-01-21 23:00:00+01:00,CDB005,2023-01-21,232.97699244676437,0.0,232.97699244676437
2023-01-21 23:15:00+01:00,CDB005,2023-01-21,220.60803617749895,0.0,220.60803617749895
2023-01-21 23:30:00+01:00,CDB005,2023-01-21,201.81504200623098,0.0,201.81504200623098
2023-01-21 23:45:00+01:00,CDB005,2023-01-21,200.28660746983118,0.0,200.28660746983118
2023-01-22 00:00:00+01:00,CDB005,2023-01-22,266.9442477606039,0.0,266.9442477606039
2023-01-22 00:15:00+01:00,CDB005,2023-01-22,187.78660678863525,0.0,187.78660678863525
2023-01-22 00:30:00+01:00,CDB005,2023-01-22,174.52300930867153,0.0,174.52300930867153
2023-01-22 00:45:00+01:00,CDB005,2023-01-22,232.1303576060704,0.0,232.1303576060704
2023-01-22 01:00:00+01:00,CDB005,2023-01-22,226.82035301005945,0.0,226.82035301005945
2023-01-22 01:15:00+01:00,CDB005,2023-01-22,225.41785771506173,0.0,225.41785771506173
2023-01-22 01:30:00+01:00,CDB005,2023-01-22,214.26017774733822,0.0,214.26017774733822
2023-01-22 01:45:00+01:00,CDB005,2023-01-22,158.5660709653582,0.0,158.5660709653582
2023-01-22 02:00:00+01:00,CDB005,2023-01-22,211.53539890525616,0.0,211.53539890525616
2023-01-22 02:15:00+01:00,CDB005,2023-01-22,217.43125098092216,0.0,217.43125098092216
2023-01-22 02:30:00+01:00,CDB005,2023-01-22,193.83362788647676,0.0,193.83362788647676
2023-01-22 02:45:00+01:00,CDB005,2023-01-22,155.81160749707902,0.0,155.81160749707902
2023-01-22 03:00:00+01:00,CDB005,2023-01-22,216.1424783352202,0.0,216.1424783352202
2023-01-22 03:15:00+01:00,CDB005,2023-01-22,181.38125010899134,0.0,181.38125010899134
2023-01-22 03:30:00+01:00,CDB005,2023-01-22,173.46460082467678,0.0,173.46460082467678
2023-01-22 03:45:00+01:00,CDB005,2023-01-22,208.65357153756278,0.0,208.65357153756278
2023-01-22 04:00:00+01:00,CDB005,2023-01-22,174.13805274625796,0.0,174.13805274625796
2023-01-22 04:15:00+01:00,CDB005,2023-01-22,178.82410757882255,0.0,178.82410757882255
2023-01-22 04:30:00+01:00,CDB005,2023-01-22,207.80442512984825,0.0,207.80442512984825
2023-01-22 04:45:00+01:00,CDB005,2023-01-22,151.42499964577812,0.0,151.42499964577812
2023-01-22 05:00:00+01:00,CDB005,2023-01-22,203.88584035687742,0.0,203.88584035687742
2023-01-22 05:15:00+01:00,CDB005,2023-01-22,174.94196401323592,0.0,174.94196401323592
2023-01-22 05:30:00+01:00,CDB005,2023-01-22,157.8256630686532,0.0,157.8256630686532
2023-01-22 05:45:00+01:00,CDB005,2023-01-22,205.20267936161585,0.0,205.20267936161585
2023-01-22 06:00:00+01:00,CDB005,2023-01-22,145.1920351011563,0.0,145.1920351011563
2023-01-22 06:15:00+01:00,CDB005,2023-01-22,188.06785787854875,0.0,188.06785787854875
2023-01-22 06:30:00+01:00,CDB005,2023-01-22,165.86106237900995,0.0,165.86106237900995
2023-01-22 06:45:00+01:00,CDB005,2023-01-22,167.0348219190325,0.0,167.0348219190325
2023-01-22 07:00:00+01:00,CDB005,2023-01-22,226.98495550915203,0.0,226.98495550915203
2023-01-22 07:15:00+01:00,CDB005,2023-01-22,151.69196469443185,0.0,151.69196469443185
2023-01-22 07:30:00+01:00,CDB005,2023-01-22,206.6805301092367,0.0,206.6805301092367
2023-01-22 07:45:00+01:00,CDB005,2023-01-22,152.25535644803728,0.0,152.25535644803728
2023-01-22 08:00:00+01:00,CDB005,2023-01-22,149.71415872489456,0.0,149.71415872489456
2023-01-22 08:15:00+01:00,CDB005,2023-01-22,323.36607197352816,0.0,323.36607197352816
2023-01-22 08:30:00+01:00,CDB005,2023-01-22,130.90000031057713,0.0,130.90000031057713
2023-01-22 08:45:00+01:00,CDB005,2023-01-22,180.89553710392542,0.0,180.89553710392542
2023-01-22 09:00:00+01:00,CDB005,2023-01-22,141.7079650068705,0.0,141.7079650068705
2023-01-22 09:15:00+01:00,CDB005,2023-01-22,197.15892805371965,0.0,197.15892805371965
2023-01-22 09:30:00+01:00,CDB005,2023-01-22,333.80088414555104,0.0,333.80088414555104
2023-01-22 09:45:00+01:00,CDB005,2023-01-22,211.5991083553859,0.0,211.5991083553859
2023-01-22 10:00:00+01:00,CDB005,2023-01-22,389.4663701690404,0.0,389.4663701690404
2023-01-22 10:15:00+01:00,CDB005,2023-01-22,591.1866059984479,0.0,591.1866059984479
2023-01-22 10:30:00+01:00,CDB005,2023-01-22,367.6840727139363,0.0,367.6840727139363
2023-01-22 10:45:00+01:00,CDB005,2023-01-22,306.7124994822911,0.0,306.7124994822911
2023-01-22 11:00:00+01:00,CDB005,2023-01-22,278.8823007229155,0.0,278.8823007229155
2023-01-22 11:15:00+01:00,CDB005,2023-01-22,214.57767854418074,0.0,214.57767854418074
2023-01-22 11:30:00+01:00,CDB005,2023-01-22,191.4716822531371,0.0,191.4716822531371
2023-01-22 11:45:00+01:00,CDB005,2023-01-22,168.2723217691694,0.0,168.2723217691694
2023-01-22 12:00:00+01:00,CDB005,2023-01-22,261.00265570446453,0.0,261.00265570446453
2023-01-22 12:15:00+01:00,CDB005,2023-01-22,375.6973227092198,0.0,375.6973227092198
2023-01-22 12:30:00+01:00,CDB005,2023-01-22,333.63097320826705,0.0,333.63097320826705
2023-01-22 12:45:00+01:00,CDB005,2023-01-22,1814.986618723188,0.0,1814.986618723188
2023-01-22 13:00:00+01:00,CDB005,2023-01-22,2586.6309695623618,0.0,2586.6309695623618
2023-01-22 13:15:00+01:00,CDB005,2023-01-22,1903.7508882795062,0.0,1903.7508882795062
2023-01-22 13:30:00+01:00,CDB005,2023-01-22,289.60884904439473,0.0,289.60884904439473
2023-01-22 13:45:00+01:00,CDB005,2023-01-22,362.3839302062988,0.0,362.3839302062988
2023-01-22 14:00:00+01:00,CDB005,2023-01-22,283.83628291577367,0.0,283.83628291577367
2023-01-22 14:15:00+01:00,CDB005,2023-01-22,295.53035831451416,0.0,295.53035831451416
2023-01-22 14:30:00+01:00,CDB005,2023-01-22,585.1415935955216,0.0,585.1415935955216
2023-01-22 14:45:00+01:00,CDB005,2023-01-22,255.19285774230957,0.0,255.19285774230957
2023-01-22 15:00:00+01:00,CDB005,2023-01-22,211.85752112464567,0.0,211.85752112464567
2023-01-22 15:15:00+01:00,CDB005,2023-01-22,284.17857142857144,0.0,284.17857142857144
2023-01-22 15:30:00+01:00,CDB005,2023-01-22,380.43274074318134,0.0,380.43274074318134
2023-01-22 15:45:00+01:00,CDB005,2023-01-22,207.52767862592424,0.0,207.52767862592424
2023-01-22 16:00:00+01:00,CDB005,2023-01-22,222.60973405416033,0.0,222.60973405416033
2023-01-22 16:15:00+01:00,CDB005,2023-01-22,984.7366094589233,0.0,984.7366094589233
2023-01-22 16:30:00+01:00,CDB005,2023-01-22,3972.7088396190543,0.0,3972.7088396190543
2023-01-22 16:45:00+01:00,CDB005,2023-01-22,3387.7053565979004,0.0,3387.7053565979004
2023-01-22 17:00:00+01:00,CDB005,2023-01-22,2727.2416068558146,0.0,2727.2416068558146
2023-01-22 17:15:00+01:00,CDB005,2023-01-22,787.1901787349155,0.0,787.1901787349155
2023-01-22 17:30:00+01:00,CDB005,2023-01-22,289.73362866967125,0.0,289.73362866967125
2023-01-22 17:45:00+01:00,CDB005,2023-01-22,1027.9187529427666,0.0,1027.9187529427666
2023-01-22 18:00:00+01:00,CDB005,2023-01-22,1736.2902661889,0.0,1736.2902661889
2023-01-22 18:15:00+01:00,CDB005,2023-01-22,319.71517862592424,0.0,319.71517862592424
2023-01-22 18:30:00+01:00,CDB005,2023-01-22,304.51858358467575,0.0,304.51858358467575
2023-01-22 18:45:00+01:00,CDB005,2023-01-22,327.6276776450021,0.0,327.6276776450021
2023-01-22 19:00:00+01:00,CDB005,2023-01-22,320.2628306160986,0.0,320.2628306160986
2023-01-22 19:15:00+01:00,CDB005,2023-01-22,275.52589198521207,0.0,275.52589198521207
2023-01-22 19:30:00+01:00,CDB005,2023-01-22,340.6389362706547,0.0,340.6389362706547
2023-01-22 19:45:00+01:00,CDB005,2023-01-22,321.23482050214494,0.0,321.23482050214494
2023-01-22 20:00:00+01:00,CDB005,2023-01-22,350.22389558775234,0.0,350.22389558775234
2023-01-22 20:15:00+01:00,CDB005,2023-01-22,332.0401777539934,0.0,332.0401777539934
2023-01-22 20:30:00+01:00,CDB005,2023-01-22,309.04247938848175,0.0,309.04247938848175
2023-01-22 20:45:00+01:00,CDB005,2023-01-22,428.4562497820173,0.0,428.4562497820173
2023-01-22 21:00:00+01:00,CDB005,2023-01-22,399.74867235031803,0.0,399.74867235031803
2023-01-22 21:15:00+01:00,CDB005,2023-01-22,294.1946415219988,0.0,294.1946415219988
2023-01-22 21:30:00+01:00,CDB005,2023-01-22,313.2070787818031,0.0,313.2070787818031
2023-01-22 21:45:00+01:00,CDB005,2023-01-22,740.0535717010498,0.0,740.0535717010498
2023-01-22 22:00:00+01:00,CDB005,2023-01-22,278.9522110930586,0.0,278.9522110930586
2023-01-22 22:15:00+01:00,CDB005,2023-01-22,240.61339378356934,0.0,240.61339378356934
2023-01-22 22:30:00+01:00,CDB005,2023-01-22,204.48495618431969,0.0,204.48495618431969
2023-01-22 22:45:00+01:00,CDB005,2023-01-22,237.96517889840263,0.0,237.96517889840263
2023-01-22 23:00:00+01:00,CDB005,2023-01-22,490.27433493285054,0.0,490.27433493285054
2023-01-22 23:15:00+01:00,CDB005,2023-01-22,159.7839295523507,0.0,159.7839295523507
2023-01-22 23:30:00+01:00,CDB005,2023-01-22,209.84336353403276,0.0,209.84336353403276
2023-01-22 23:45:00+01:00,CDB005,2023-01-22,200.1776782444545,0.0,200.1776782444545
2023-01-23 00:00:00+01:00,CDB005,2023-01-23,188.6575216107664,0.0,188.6575216107664
2023-01-23 00:15:00+01:00,CDB005,2023-01-23,252.65803582327706,0.0,252.65803582327706
2023-01-23 00:30:00+01:00,CDB005,2023-01-23,239.0654862665497,0.0,239.0654862665497
2023-01-23 00:45:00+01:00,CDB005,2023-01-23,181.73482145581926,0.0,181.73482145581926
2023-01-23 01:00:00+01:00,CDB005,2023-01-23,221.52212389380531,0.0,221.52212389380531
2023-01-23 01:15:00+01:00,CDB005,2023-01-23,217.32589285714286,0.0,217.32589285714286
2023-01-23 01:30:00+01:00,CDB005,2023-01-23,167.14513309445002,0.0,167.14513309445002
2023-01-23 01:45:00+01:00,CDB005,2023-01-23,219.73392840794153,0.0,219.73392840794153
2023-01-23 02:00:00+01:00,CDB005,2023-01-23,183.03716838465328,0.0,183.03716838465328
2023-01-23 02:15:00+01:00,CDB005,2023-01-23,188.8642861502511,0.0,188.8642861502511
2023-01-23 02:30:00+01:00,CDB005,2023-01-23,226.05929254852566,0.0,226.05929254852566
2023-01-23 02:45:00+01:00,CDB005,2023-01-23,187.83303574153356,0.0,187.83303574153356
2023-01-23 03:00:00+01:00,CDB005,2023-01-23,184.92035411733443,0.0,184.92035411733443
2023-01-23 03:15:00+01:00,CDB005,2023-01-23,220.36250059945243,0.0,220.36250059945243
2023-01-23 03:30:00+01:00,CDB005,2023-01-23,163.10619469026548,0.0,163.10619469026548
2023-01-23 03:45:00+01:00,CDB005,2023-01-23,215.83571406773157,0.0,215.83571406773157
2023-01-23 04:00:00+01:00,CDB005,2023-01-23,200.8247781939211,0.0,200.8247781939211
2023-01-23 04:15:00+01:00,CDB005,2023-01-23,162.79910673413957,0.0,162.79910673413957
2023-01-23 04:30:00+01:00,CDB005,2023-01-23,226.51061917195278,0.0,226.51061917195278
2023-01-23 04:45:00+01:00,CDB005,2023-01-23,167.59374945504325,0.0,167.59374945504325
2023-01-23 05:00:00+01:00,CDB005,2023-01-23,200.68495556316543,0.0,200.68495556316543
2023-01-23 05:15:00+01:00,CDB005,2023-01-23,213.4625002997262,0.0,213.4625002997262
2023-01-23 05:30:00+01:00,CDB005,2023-01-23,178.5646017969182,0.0,178.5646017969182
2023-01-23 05:45:00+01:00,CDB005,2023-01-23,237.17946434020996,0.0,237.17946434020996
2023-01-23 06:00:00+01:00,CDB005,2023-01-23,183.89203556027033,0.0,183.89203556027033
2023-01-23 06:15:00+01:00,CDB005,2023-01-23,201.40089334760393,0.0,201.40089334760393
2023-01-23 06:30:00+01:00,CDB005,2023-01-23,229.97168117286884,0.0,229.97168117286884
2023-01-23 06:45:00+01:00,CDB005,2023-01-23,171.5000012261527,0.0,171.5000012261527
2023-01-23 07:00:00+01:00,CDB005,2023-01-23,198.55840753876004,0.0,198.55840753876004
2023-01-23 07:15:00+01:00,CDB005,2023-01-23,337.4553576878139,0.0,337.4553576878139
2023-01-23 07:30:00+01:00,CDB005,2023-01-23,274.9424776060391,0.0,274.9424776060391
2023-01-23 07:45:00+01:00,CDB005,2023-01-23,297.1071425846645,0.0,297.1071425846645
2023-01-23 08:00:00+01:00,CDB005,2023-01-23,408.60973540449567,0.0,408.60973540449567
2023-01-23 08:15:00+01:00,CDB005,2023-01-23,449.43482208251953,0.0,449.43482208251953
2023-01-23 08:30:00+01:00,CDB005,2023-01-23,360.65486590630184,0.0,360.65486590630184
2023-01-23 08:45:00+01:00,CDB005,2023-01-23,310.4419642857143,0.0,310.4419642857143
2023-01-23 09:00:00+01:00,CDB005,2023-01-23,303.9477895551023,0.0,303.9477895551023
2023-01-23 09:15:00+01:00,CDB005,2023-01-23,302.80089214869906,0.0,302.80089214869906
2023-01-23 09:30:00+01:00,CDB005,2023-01-23,264.60442507583485,0.0,264.60442507583485
2023-01-23 09:45:00+01:00,CDB005,2023-01-23,289.0928569521223,0.0,289.0928569521223
2023-01-23 10:00:00+01:00,CDB005,2023-01-23,246.50353949892838,0.0,246.50353949892838
2023-01-23 10:15:00+01:00,CDB005,2023-01-23,239.96428666796004,0.0,239.96428666796004
2023-01-23 10:30:00+01:00,CDB005,2023-01-23,252.43008908972277,0.0,252.43008908972277
2023-01-23 10:45:00+01:00,CDB005,2023-01-23,200.15535640716553,0.0,200.15535640716553
2023-01-23 11:00:00+01:00,CDB005,2023-01-23,228.70707905187015,0.0,228.70707905187015
2023-01-23 11:15:00+01:00,CDB005,2023-01-23,493.166072164263,0.0,493.166072164263
2023-01-23 11:30:00+01:00,CDB005,2023-01-23,237.48495550915203,0.0,237.48495550915203
2023-01-23 11:45:00+01:00,CDB005,2023-01-23,226.65178625924247,0.0,226.65178625924247
2023-01-23 12:00:00+01:00,CDB005,2023-01-23,204.88761078150927,0.0,204.88761078150927
2023-01-23 12:15:00+01:00,CDB005,2023-01-23,237.2392862864903,0.0,237.2392862864903
2023-01-23 12:30:00+01:00,CDB005,2023-01-23,191.99380506667416,0.0,191.99380506667416
2023-01-23 12:45:00+01:00,CDB005,2023-01-23,210.6982135772705,0.0,210.6982135772705
2023-01-23 13:00:00+01:00,CDB005,2023-01-23,203.4398224417087,0.0,203.4398224417087
2023-01-23 13:15:00+01:00,CDB005,2023-01-23,199.07678576878138,0.0,199.07678576878138
2023-01-23 13:30:00+01:00,CDB005,2023-01-23,611.5840739022314,0.0,611.5840739022314
2023-01-23 13:45:00+01:00,CDB005,2023-01-23,174.9267861502511,0.0,174.9267861502511
2023-01-23 14:00:00+01:00,CDB005,2023-01-23,229.63982222565508,0.0,229.63982222565508
2023-01-23 14:15:00+01:00,CDB005,2023-01-23,194.3982148851667,0.0,194.3982148851667
2023-01-23 14:30:00+01:00,CDB005,2023-01-23,204.084954590924,0.0,204.084954590924
2023-01-23 14:45:00+01:00,CDB005,2023-01-23,227.76071412222726,0.0,227.76071412222726
2023-01-23 15:00:00+01:00,CDB005,2023-01-23,269.336284266109,0.0,269.336284266109
2023-01-23 15:15:00+01:00,CDB005,2023-01-23,234.42589378356934,0.0,234.42589378356934
2023-01-23 15:30:00+01:00,CDB005,2023-01-23,164.6601754247615,0.0,164.6601754247615
