home_id,day,ts,p_cons,p_prod,p_tot
CDB002,2023-04-29,2023-04-29 11:11:04+02:00,157.89999389648438,-382.0,-224.1000061035156
CDB002,2023-04-29,2023-04-29 11:11:12+02:00,157.5,-380.7000122070313,-223.1999969482422
CDB002,2023-04-29,2023-04-29 11:11:20+02:00,157.5,-379.7999877929688,-222.3000030517578
CDB002,2023-04-29,2023-04-29 11:11:28+02:00,157.89999389648438,-379.2999877929688,-221.3999938964844
CDB002,2023-04-29,2023-04-29 11:11:36+02:00,158.0,-378.5,-220.5
CDB002,2023-04-29,2023-04-29 11:11:44+02:00,157.39999389648438,-377.5,-220.1000061035156
CDB002,2023-04-29,2023-04-29 11:11:52+02:00,157.89999389648438,-377.5,-219.6000061035156
CDB002,2023-04-29,2023-04-29 11:12:00+02:00,158.39999389648438,-376.2000122070313,-217.8000030517578
CDB002,2023-04-29,2023-04-29 11:12:08+02:00,158.89999389648438,-375.2999877929688,-216.3999938964844
CDB002,2023-04-29,2023-04-29 11:12:16+02:00,158.5,-374.0,-215.5
CDB002,2023-04-29,2023-04-29 11:12:24+02:00,158.39999389648438,-373.1000061035156,-214.6999969482422
CDB002,2023-04-29,2023-04-29 11:12:32+02:00,158.0,-370.7999877929688,-212.8000030517578
CDB002,2023-04-29,2023-04-29 11:12:40+02:00,158.39999389648438,-370.2999877929688,-211.8999938964844
CDB002,2023-04-29,2023-04-29 11:12:48+02:00,165.60000610351562,-368.1000061035156,-202.5
CDB002,2023-04-29,2023-04-29 11:12:56+02:00,208.3000030517578,-367.2000122070313,-158.89999389648438
CDB002,2023-04-29,2023-04-29 11:13:04+02:00,253.3999938964844,-366.2999877929688,-112.9000015258789
CDB002,2023-04-29,2023-04-29 11:13:12+02:00,266.79998779296875,-364.8999938964844,-98.0999984741211
CDB002,2023-04-29,2023-04-29 11:13:20+02:00,266.79998779296875,-365.3999938964844,-98.5999984741211
CDB002,2023-04-29,2023-04-29 11:13:28+02:00,266.0,-366.2999877929688,-100.3000030517578
CDB002,2023-04-29,2023-04-29 11:13:36+02:00,251.1000061035156,-366.7999877929688,-115.6999969482422
CDB002,2023-04-29,2023-04-29 11:13:44+02:00,232.6000061035156,-367.6000061035156,-135.0
CDB002,2023-04-29,2023-04-29 11:13:52+02:00,196.6000061035156,-369.0,-172.39999389648438
